Column1;Column2;Column3;Column4
306833;-2.91;-0.99;5.24
306856;2.89;-0.11;16.71
306878;4.71;-0.91;12.59
306901;5.40;-0.34;16.37
306923;-2.54;-1.00;4.67
306946;2.92;-0.46;17.97
306968;-2.66;0.23;4.28
306992;-39.15;-67.34;-63.74
307015;-2.17;-0.99;6.45
307038;4.74;0.57;14.64
307060;-4.94;-1.00;7.09
307083;4.16;0.70;12.27
307105;-1.83;-1.24;8.31
307128;4.09;-0.73;9.28
307150;0.90;-0.83;6.13
307173;0.57;-0.22;6.87
307195;-0.18;-1.61;12.34
307218;3.97;-0.53;15.04
307241;1.09;-0.88;15.24
307264;-0.16;-0.35;4.14
307287;1.57;-1.07;16.37
307309;-2.09;0.11;3.50
307332;4.60;-0.59;16.75
307354;5.36;0.11;14.77
307377;3.12;-0.60;16.23
307399;-2.77;0.14;6.39
307422;5.50;-0.05;14.00
307444;-2.32;-0.69;8.25
307506;-1.87;-0.13;4.54
307564;-0.90;0.00;5.36
307587;5.37;-0.53;14.12
307609;-2.95;-0.77;7.35
307632;4.79;-0.61;12.03
307654;-4.13;-0.13;9.17
307677;3.38;0.55;10.31
307699;-1.42;-1.00;10.62
307722;3.17;-0.35;7.52
307744;1.00;0.79;4.62
307767;1.18;0.06;6.38
307789;-1.72;-1.41;12.36
307812;2.68;-0.34;16.90
307835;-2.39;-1.95;12.16
307858;1.46;-1.28;6.51
307881;-2.16;-1.53;13.08
307903;6.77;-0.58;5.94
307926;-2.64;-1.36;12.36
307948;0.65;-0.23;6.53
307971;0.82;0.67;13.13
307996;-2.67;0.14;4.93
308019;5.46;-0.53;13.93
308041;-2.14;-0.80;8.94
308064;4.12;-1.10;8.77
308086;-2.78;-0.17;10.79
308109;-0.08;-0.54;6.03
308131;0.89;-1.05;14.69
308154;5.28;-0.33;15.05
308176;2.48;-1.37;16.86
308199;5.40;-0.63;14.79
308222;2.67;-0.36;16.61
308244;-1.86;-0.76;4.67
308267;5.11;-0.29;16.17
308289;-2.73;-0.72;5.98
308313;2.58;-0.43;16.00
308335;-1.78;-0.27;5.27
308358;5.56;-0.43;15.87
308380;-2.94;-0.95;5.06
308403;2.11;0.38;17.05
308425;-2.36;0.00;2.32
308450;6.21;0.59;15.47
308472;-2.87;-0.66;6.25
308495;4.61;-0.77;13.76
308518;-39.15;-67.34;-63.74
308539;2.65;0.38;13.75
308562;-1.29;-0.80;8.69
308584;5.69;0.32;10.29
308607;-4.08;-0.42;9.43
308630;3.48;0.51;9.94
308653;-2.06;-1.09;10.34
308675;1.66;0.38;15.68
308698;-4.38;-1.09;10.88
308720;4.72;-0.01;10.14
308743;-1.97;-0.97;9.88
308765;2.28;-0.70;14.03
308788;7.16;0.09;2.51
308810;6.06;0.76;16.30
308833;-2.24;-0.39;4.01
308856;3.16;-0.37;18.79
308879;-3.33;0.42;1.25
308899;4.61;-1.76;20.31
308922;-1.99;-0.15;1.93
308980;-2.59;-0.48;6.40
309039;5.67;-0.06;8.98
309061;-3.56;-1.33;10.99
309084;3.22;-0.16;7.41
309106;-2.27;-0.25;12.54
309130;7.89;0.16;6.06
309152;-4.64;-1.26;12.49
309175;4.72;0.02;8.83
309197;-2.22;-0.78;10.71
309220;1.11;-0.01;14.06
309242;-4.38;-0.47;4.94
309265;6.16;0.78;14.97
309288;-1.92;-0.39;4.44
309310;5.32;-1.39;16.34
309333;-2.87;-0.38;2.75
309356;-0.99;-1.16;13.75
309379;2.91;0.36;7.00
309403;3.07;-0.48;10.76
309426;3.50;1.75;7.49
309448;0.26;-2.76;14.16
309471;-1.99;0.98;4.62
309493;5.45;-0.94;14.92
309516;-2.15;-0.92;6.14
309538;4.54;-1.53;12.76
309562;-1.87;-0.02;10.34
309584;-1.53;-0.21;4.02
309607;3.62;-0.59;17.90
309630;-2.18;0.72;3.42
309652;4.48;-0.36;15.85
309675;-1.96;-1.02;6.77
309697;4.51;-0.34;12.90
309720;-0.83;-0.57;10.99
309742;-1.05;-0.38;5.20
309765;1.79;-0.75;15.96
309787;-1.67;-0.45;4.74
309810;4.20;-0.34;16.62
309832;-0.20;-0.28;3.55
309865;-0.36;0.15;5.04
309888;-0.23;-1.20;13.32
309910;-0.11;-0.75;4.70
309934;0.16;-0.88;14.18
309956;-1.64;-1.07;4.22
309979;0.56;-1.30;15.90
310001;0.42;-0.18;3.22
310024;0.96;0.43;15.88
310046;-1.27;0.15;2.25
310069;-0.50;-1.22;17.58
310091;1.18;-0.59;1.53
310114;-3.04;-2.17;17.05
310136;8.02;0.14;4.22
310159;-4.71;-0.25;13.95
310181;7.03;0.83;7.16
310204;-4.42;-0.95;9.16
310228;1.98;-0.25;12.89
310250;10.72;-0.61;3.99
310273;-10.09;-0.74;17.16
310295;7.94;0.68;-0.75
310320;-1.09;-2.30;13.21
310343;-3.42;1.86;-4.65
310366;-4.90;-2.21;16.71
310424;-4.73;-0.56;13.02
310447;-0.06;-0.25;2.68
310469;-0.59;-2.23;15.74
310492;-2.15;0.91;-2.79
310550;0.22;-1.52;14.47
310573;-1.28;0.62;11.13
310596;3.01;0.12;8.55
310619;-1.59;-0.87;15.60
310641;1.59;-0.42;2.07
310664;0.17;-1.04;16.32
310686;-1.02;-0.09;3.18
310709;3.49;-0.75;16.88
310731;-3.02;-0.07;6.65
310754;0.97;-1.23;8.77
310776;0.15;-0.76;13.07
310800;-0.64;-0.45;3.31
310822;4.07;-0.06;17.84
310847;-1.13;-0.53;3.38
310870;1.85;-0.85;12.19
310893;-1.87;-0.34;7.47
310916;0.08;-67.34;-63.74
310936;1.53;0.31;11.76
310959;2.56;-0.68;13.92
310981;3.88;-0.19;30.64
311005;-2.41;-1.27;6.21
311027;5.00;-0.27;15.75
311050;-3.52;-0.73;5.98
311072;3.95;0.04;13.07
311095;-1.95;-0.83;7.69
311117;3.68;0.53;10.98
311140;-2.98;-1.11;10.57
311162;0.95;-0.72;7.15
311185;0.20;-0.98;12.45
311209;-1.26;-0.84;4.82
311231;0.90;-1.00;14.95
311254;-0.12;-0.48;3.25
311278;2.80;-0.20;16.65
311301;-2.32;0.37;3.20
311324;4.24;-0.79;17.73
311347;-1.83;-0.96;3.79
311369;2.55;-0.55;17.68
311392;-2.21;0.73;4.57
311414;5.59;-0.18;16.23
311437;-2.51;-0.61;5.80
311459;64.44;-67.34;-63.74
311481;-3.31;-0.74;6.80
311503;5.92;-0.15;13.36
311526;-2.63;-0.80;7.74
311549;4.38;0.50;12.83
311571;-4.54;-1.64;8.45
311594;5.81;0.61;10.81
311616;-2.43;-0.39;9.00
311639;3.23;-1.55;9.48
311661;-2.26;-1.09;10.37
311684;0.80;-0.31;8.26
311706;-0.23;0.62;3.48
311732;-0.49;0.00;4.42
311754;-0.23;-1.25;14.09
311777;0.61;0.41;4.53
311799;0.70;-0.85;15.84
311858;1.47;-0.67;7.76
311880;-1.47;-1.53;12.44
311903;3.65;-0.46;6.20
311925;-2.49;-1.51;12.50
311949;3.62;0.15;7.99
311971;-2.72;-0.87;12.26
311994;7.22;-1.02;8.45
312052;-0.26;-0.37;0.78
312075;1.45;-1.53;20.58
312097;-2.18;0.69;0.70
312120;4.45;-0.81;18.13
312142;-2.10;-0.57;4.87
312165;4.53;-0.41;12.72
312187;-3.11;-0.43;8.28
312210;0.60;-1.09;7.48
312233;0.43;-0.28;13.68
312258;3.09;-0.20;14.27
312281;3.96;0.25;17.31
312303;-1.80;-0.76;4.07
312326;3.36;0.43;17.91
312348;-3.27;0.17;3.73
312372;4.65;-0.07;15.11
312394;-1.41;-0.87;7.53
312417;1.99;0.31;9.50
312439;-0.30;-0.64;11.40
312462;5.08;0.28;12.02
312484;2.88;-0.55;15.16
312507;5.09;-0.16;11.74
312530;5.15;0.13;15.04
312552;-2.04;-1.22;7.02
312575;4.13;-1.33;11.09
312598;-1.46;-0.19;5.81
312621;1.29;-0.66;9.32
312643;-0.90;-1.32;10.64
312666;0.97;0.34;6.05
312688;-1.12;-0.63;13.47
312714;5.78;-0.38;14.81
312736;0.40;0.46;15.47
312759;-1.65;0.10;2.91
312781;0.45;-0.12;17.18
312804;0.78;-0.01;1.61
312826;-0.76;-0.24;17.26
312849;-0.89;-0.21;1.86
312872;0.00;-0.04;16.95
312894;1.87;0.79;1.53
312917;-0.29;-0.49;18.40
312939;0.60;0.75;3.38
312962;4.29;-1.43;16.36
312985;-3.12;-0.22;6.21
313008;4.50;-0.46;15.07
313030;-3.07;-0.10;6.82
313053;6.26;-0.07;13.15
313075;-2.91;-1.17;9.14
313098;2.92;0.19;13.23
313120;-2.53;-0.25;8.09
313143;4.87;0.81;12.43
313168;-1.29;-0.56;10.37
313191;2.99;-0.01;18.29
313214;-4.33;-1.49;8.64
313236;3.18;0.82;11.60
313294;-2.23;0.48;4.83
313317;5.19;-0.65;15.10
313339;-2.11;-0.63;6.85
313362;4.52;-0.14;13.69
313385;-4.01;0.04;8.93
313407;5.63;-0.00;11.97
313430;-2.90;-1.13;8.27
313453;2.93;0.06;13.84
313476;-2.08;-0.50;6.30
313498;5.34;0.29;15.28
313557;2.17;-0.71;18.75
313579;-3.59;-2.53;16.40
313602;4.31;0.35;3.47
313624;-2.77;-2.26;14.05
313647;7.13;0.50;7.21
313669;-4.09;-0.99;9.21
313702;1.13;1.18;-2.71
313725;-1.17;-0.57;20.72
313747;4.82;1.05;0.78
313770;-2.97;-2.39;16.22
313793;-2.35;-1.64;22.65
313816;-3.81;-1.41;10.60
313838;1.16;-0.74;13.48
313861;-1.14;-1.31;3.46
313883;0.82;-0.19;19.37
313906;1.34;-0.11;-2.89
313928;-4.14;-2.47;24.50
313951;8.20;2.20;-2.89
313974;-7.38;-3.69;22.31
313997;-1.53;0.82;8.59
314019;-0.78;-3.61;13.68
314042;-3.54;0.49;8.36
314064;4.87;0.98;2.73
314087;-12.50;-0.42;13.32
314110;9.48;1.25;2.87
314132;-4.10;-0.81;19.56
314158;-4.30;0.38;6.56
314180;-4.45;-2.73;22.29
314203;-3.79;0.48;-2.48
314225;9.05;-1.92;22.73
314248;-5.10;1.30;2.80
314270;1.45;-0.62;10.91
314294;2.13;-1.07;13.72
314316;-2.50;-0.58;1.66
314339;-112.62;-134.68;-127.49
314562;-2.75;-0.62;3.28
314585;1.72;-0.65;14.48
314608;-1.27;-0.90;7.46
314631;0.51;0.05;8.32
314653;1.69;-0.76;11.77
314676;4.75;-0.40;11.35
314698;-55.08;-67.34;-63.74
314720;-3.29;-0.18;5.43
314742;3.92;0.28;15.78
314765;-1.47;-1.40;7.47
314790;0.23;-0.30;6.77
314813;0.29;-0.91;11.43
314836;-1.30;-0.06;8.23
314858;3.09;-0.50;13.54
314881;-3.24;0.03;7.31
314940;2.87;-1.17;17.87
314963;-1.70;0.52;3.90
314985;-72.86;-67.34;-63.74
315007;-2.75;-0.34;6.85
315029;4.08;-0.77;12.11
315052;-3.26;-0.04;8.94
315074;5.46;-0.03;12.93
315097;0.33;-0.81;11.95
315119;-1.79;-0.83;4.79
315142;2.27;-1.02;15.69
315165;5.27;0.35;14.30
315188;3.47;-0.65;16.82
315210;-3.01;0.35;5.51
315269;2.75;-1.75;14.82
315291;-2.70;0.79;6.63
315317;4.27;0.13;12.40
315339;-1.44;-1.32;9.89
315362;0.41;0.40;6.62
315384;-1.76;-1.20;5.75
315407;20.31;-67.34;-63.74
315428;1.16;-0.92;14.17
315451;-1.88;-0.45;4.99
315474;3.65;-0.94;15.59
315496;-1.65;-0.65;5.43
315519;3.16;-0.30;16.10
315541;-2.33;0.40;5.79
315564;5.77;-0.29;13.97
315586;-2.34;-1.01;7.26
315609;0.08;-67.34;-63.74
315630;-3.49;-0.65;7.63
315653;5.32;-0.18;14.26
315675;-1.51;-1.14;9.78
315698;4.47;-0.20;13.48
315720;-1.33;-0.45;12.19
315746;5.43;-0.24;13.90
315768;1.29;-0.70;14.91
315791;3.41;-0.45;16.18
315813;4.13;-1.31;16.53
315837;-0.36;0.22;4.20
315860;3.10;-0.29;16.61
315882;50.34;-67.34;-63.74
315903;5.09;-1.05;16.75
315925;5.65;-0.33;14.55
315949;3.14;-0.48;16.80
315971;-2.49;0.94;4.32
315994;5.64;-0.40;16.22
316016;0.77;-0.08;5.63
316039;4.14;0.49;15.18
316061;-0.53;0.22;4.92
316084;0.08;-67.34;-63.74
316105;-1.39;-0.43;4.01
316128;4.52;0.30;14.10
316150;-4.01;-0.11;7.97
316173;6.19;0.34;13.23
316198;-1.85;-1.08;10.09
316221;7.59;0.12;9.39
316244;-5.31;-1.64;10.08
316266;2.55;0.49;9.06
316289;0.49;-0.61;4.06
316311;-1.58;-0.62;7.03
316370;-1.50;-0.49;8.72
316392;4.46;-0.88;9.56
316415;-4.05;-0.28;9.51
316438;3.34;0.65;9.81
316461;-2.21;-1.09;11.03
316483;6.29;-0.25;8.01
316506;1.20;0.59;3.20
316528;2.53;0.47;8.16
316551;-1.09;-1.00;11.14
316573;2.51;-0.27;6.27
316596;-1.60;-1.14;11.72
316618;-0.13;-0.02;6.36
316642;1.66;-1.10;14.10
316664;-0.75;0.29;7.10
316689;4.90;-0.69;12.98
316712;-2.49;-0.92;9.61
316770;3.07;-0.66;16.72
316793;5.21;-0.14;15.67
316816;1.87;-0.06;17.98
316838;-1.38;0.27;1.75
316861;4.24;-0.31;18.74
316884;-2.21;-0.55;2.64
316906;2.13;-0.97;18.60
316929;-1.47;-0.16;2.57
316952;5.10;-0.59;18.62
316975;-1.95;-0.80;4.06
316997;3.58;-0.59;16.64
317020;-2.92;0.74;6.25
317042;5.01;-0.32;13.75
317065;-1.97;-0.72;8.26
317087;6.02;0.01;10.44
317110;-4.38;-0.14;9.38
317133;4.16;0.73;10.75
317156;-1.68;-0.76;10.07
317181;5.77;-0.18;6.21
317203;-3.84;-2.16;12.00
317226;2.81;0.40;7.21
317248;-1.85;-1.05;11.08
317272;5.69;-0.84;8.08
317294;-3.04;-1.93;10.51
317317;3.12;0.54;10.30
317339;-2.04;-0.88;9.28
317362;6.26;-1.19;10.10
317384;-3.68;-0.86;7.50
317407;4.23;0.63;12.70
317429;-2.32;-0.49;6.92
317452;2.32;0.05;18.06
317474;-3.74;-0.51;5.51
317498;5.26;0.43;17.49
317520;-2.38;-0.22;2.90
317543;1.91;-0.71;18.34
317566;-0.58;0.50;-0.28
317588;-2.16;-1.08;20.18
317611;3.56;1.51;-0.85
317643;0.69;-0.84;17.58
317666;3.32;0.35;0.65
317688;-5.52;-1.71;21.49
317711;-4.80;-0.82;19.10
317733;-6.25;-3.59;22.40
317757;1.88;1.03;2.25
317814;5.49;0.93;-5.03
317838;1.93;-0.85;12.68
317860;-1.71;1.12;-8.60
317883;8.15;-0.48;9.50
317906;0.66;-0.35;2.35
317928;-1.42;-0.78;17.42
317951;-0.78;1.20;6.26
317973;2.73;-2.39;7.89
317996;0.23;-0.76;20.35
318019;0.05;1.50;4.55
318042;2.53;-1.32;14.59
318064;-2.42;0.26;2.41
318087;4.05;-0.44;21.72
318109;-0.16;-0.67;-0.60
318135;-1.86;-1.04;12.89
318157;5.41;1.21;11.09
318180;-3.24;0.11;10.42
318202;0.61;-0.51;7.18
318225;1.04;-1.72;11.36
318283;3.01;-1.30;7.01
318306;5.28;0.33;10.47
318328;-2.27;-1.98;9.59
318352;0.67;0.37;7.96
318374;1.20;-1.27;10.64
318397;-1.44;0.18;7.79
318420;2.56;-0.88;13.26
318442;-2.49;-1.01;9.18
318465;1.11;-0.50;7.58
318487;0.20;-0.26;14.14
318511;-1.40;-0.51;4.40
318533;3.69;-1.28;15.83
318556;-1.99;-0.56;5.43
318578;3.70;-0.30;16.24
318601;-2.91;-0.09;6.55
318626;2.15;-1.01;10.41
318649;-0.15;-1.20;11.98
318671;-0.86;-0.19;5.24
318694;1.38;-1.10;14.31
318717;-1.36;-0.37;4.66
318740;3.27;-0.95;17.30
318763;-2.04;0.29;4.46
318785;5.26;-0.55;15.81
318808;-2.72;-0.82;6.51
318830;4.91;0.19;14.04
318853;-4.03;-0.34;7.52
318875;5.56;0.48;13.99
318898;-2.18;-1.05;8.85
318921;4.59;-0.80;10.45
318944;-1.87;-0.26;3.52
318966;5.74;-0.48;15.12
318989;-2.04;-1.16;10.40
319011;4.13;-0.62;8.94
319034;-2.92;-1.46;10.41
319056;1.48;0.27;8.19
319082;-0.62;-1.27;12.87
319105;-0.06;-0.59;4.95
319127;-0.77;-1.31;13.87
319150;0.19;-0.42;4.77
319173;1.09;-0.06;14.97
319196;-1.13;-0.25;4.46
319254;5.20;0.44;13.37
319277;0.65;-0.14;6.20
319299;-0.39;-1.06;13.67
319322;0.23;-0.79;3.93
319344;0.14;-0.57;15.16
319367;-1.29;-0.25;3.41
319390;2.67;-0.45;16.57
319413;-1.07;-0.15;3.80
319435;2.70;0.57;16.54
319458;4.27;0.05;14.90
319480;3.59;-0.31;17.06
319503;-1.95;-0.69;3.75
319525;2.29;-0.93;16.69
319548;-1.99;0.04;2.71
319574;5.33;-0.73;17.06
319596;-2.70;-1.22;5.10
319619;3.02;-0.20;17.07
319641;-2.96;0.08;4.30
319664;4.75;-0.21;15.03
319686;-2.13;-1.16;6.77
319710;-156.75;-134.68;-127.49
320462;1.49;-0.32;12.28
320521;-4.00;-0.62;-0.97
320543;-0.94;-0.57;16.35
320566;3.64;1.39;7.31
320588;-1.64;-0.89;11.40
320611;5.53;-0.54;8.77
320634;-3.55;-0.15;12.06
320657;1.87;0.06;5.96
320680;-0.17;-1.68;10.88
320702;-2.16;0.22;7.94
320725;4.48;0.51;12.52
320747;-2.91;-0.64;9.57
320773;2.98;0.43;7.71
320795;-1.08;-1.31;14.46
320818;-0.11;0.61;2.25
320840;1.37;-1.82;16.68
320863;-1.71;-0.60;2.83
320885;4.19;0.01;17.95
320908;-53.86;-67.34;-63.74
320929;5.01;0.22;12.95
320952;-1.74;-0.61;10.34
320975;2.25;-1.29;7.31
320998;-1.57;-1.10;12.97
321021;5.65;-0.27;14.29
321043;1.54;-0.77;16.53
321066;-1.56;-0.32;3.28
321088;4.09;-1.07;17.32
321111;-2.52;-0.30;4.99
321134;4.37;-0.48;16.04
321157;-3.03;-0.30;6.44
321179;4.51;0.03;12.64
321202;-50.18;-67.34;-63.74
321225;4.55;-0.59;7.98
321248;-3.28;-0.75;12.06
321270;0.95;-0.04;5.86
321294;0.23;-1.02;14.68
321316;-1.63;-0.24;3.67
321339;3.24;-1.37;16.03
321362;-1.51;-0.14;4.76
321420;0.27;-0.81;13.63
321442;-0.20;0.02;5.22
321465;2.31;-0.74;15.76
321487;-2.15;0.33;4.60
321510;4.94;-0.88;16.41
321534;-2.64;-0.79;6.83
321556;4.67;-0.35;13.55
321579;-3.83;-0.61;7.87
321601;2.11;-0.37;9.97
321624;-0.89;-1.31;10.51
321646;0.74;0.08;6.26
321670;-0.02;-0.81;13.54
321692;-0.24;0.11;4.97
321713;1.11;-0.13;14.35
321735;-1.89;-0.34;4.10
321758;4.02;-1.16;16.13
321780;0.89;-0.31;7.23
321803;3.96;-0.23;15.59
321825;3.93;-1.24;12.32
321848;4.07;0.34;12.03
321871;-1.72;-1.03;9.28
321894;1.97;-0.17;8.03
321917;-2.06;-0.53;10.91
321939;0.50;-0.46;6.22
321962;-0.60;-0.87;13.92
322020;5.89;-0.38;15.04
322042;-2.04;-1.19;9.66
322065;5.05;-0.87;10.20
322088;-0.97;-0.18;2.57
322111;2.38;0.25;8.89
322134;-1.50;-1.00;10.55
322156;4.24;0.48;15.66
322189;5.11;-0.47;17.26
322211;-0.23;-0.31;4.47
322234;3.98;-0.34;14.59
322256;-3.06;-0.79;7.50
322279;4.92;0.38;11.95
322302;-1.99;-0.40;9.88
322324;5.02;1.02;9.79
322347;-1.48;-0.26;4.29
322370;4.26;0.67;9.04
322393;-2.01;-0.75;10.60
322415;2.61;-0.33;16.69
322438;-4.06;-0.83;10.37
322460;4.71;0.64;11.84
322483;-2.65;-0.43;8.55
322505;3.03;-0.13;14.75
322528;-3.30;-0.10;4.11
322551;6.43;0.35;16.05
322574;-3.06;-0.40;3.93
322596;4.91;-0.74;16.85
322619;-3.18;0.11;3.90
322645;0.25;-0.32;10.92
322667;0.57;-1.16;8.68
322690;-1.29;-0.41;9.11
322712;0.48;-0.24;11.39
322735;0.13;-0.52;7.30
322757;1.53;-0.72;14.02
322780;-2.94;-0.23;4.81
322803;4.82;-0.26;15.50
322826;-1.93;-1.42;6.49
322884;4.89;-1.28;16.52
322907;-2.69;-0.67;6.64
322929;5.57;-0.63;13.05
322952;-4.12;-0.13;9.26
322975;3.82;0.64;9.46
322998;-1.25;-1.14;11.28
323020;3.71;-0.22;6.57
323043;-1.93;-1.32;12.86
323065;1.41;-0.04;6.69
323088;-1.76;-0.48;13.18
323112;4.01;-0.04;4.78
323136;0.03;-1.44;15.75
323159;0.66;-0.42;3.13
323181;0.54;-0.04;16.41
323205;4.90;-0.12;14.95
323227;4.14;-1.10;15.39
323250;-2.69;-0.65;6.93
323272;4.19;-0.49;14.45
323295;1.14;-1.22;6.48
323317;5.67;0.08;11.35
323340;1.59;-0.51;7.37
323363;3.56;0.13;14.94
323386;-1.97;-0.51;11.25
323408;0.15;-0.15;6.24
323431;-1.23;-0.71;2.81
323454;0.09;-0.01;5.44
323476;-0.96;-0.96;13.57
323534;2.23;-0.34;16.47
323558;-3.86;-0.59;7.96
323581;5.42;0.17;14.58
323603;-2.54;-0.58;6.28
323628;1.83;0.31;17.14
323651;-0.06;-0.30;2.23
323674;6.19;0.87;15.34
323696;-2.54;-0.20;3.19
323719;1.92;-0.16;18.42
323741;-2.96;0.06;-0.76
323764;2.90;-0.75;21.93
323786;0.56;0.41;0.39
323809;0.96;-1.62;22.13
323832;-1.48;1.16;1.39
323855;3.99;-0.54;18.84
323877;-1.74;0.45;4.05
323900;8.71;-0.78;14.72
323923;-6.48;0.18;6.48
323945;6.12;-0.53;12.71
323968;-2.35;-0.58;9.75
323990;8.27;-0.24;8.62
324014;-6.01;-1.47;11.21
324036;1.40;0.62;6.60
324059;0.79;-0.30;3.87
324083;-5.21;0.58;3.10
324106;5.49;-0.75;15.61
324129;-1.09;-0.83;7.67
324152;3.74;0.12;8.35
324174;2.93;-0.55;12.87
324197;-3.60;-0.64;6.96
324219;4.91;0.50;13.11
324242;-0.36;-0.93;7.84
324265;-3.20;-0.23;10.45
324324;4.77;1.09;13.82
324346;-1.82;-2.33;6.88
324369;-1.44;-0.85;9.49
324392;3.95;0.20;13.25
324414;-2.32;-0.81;7.35
324437;3.53;-1.11;10.27
324459;-2.29;-0.10;10.50
324482;-0.87;-0.34;5.60
324505;2.20;-0.60;15.31
324528;-1.13;0.40;6.21
324550;5.33;-0.07;13.62
324575;-1.75;-1.05;9.15
324598;0.21;0.01;7.19
324621;-0.64;-0.44;13.18
324643;0.03;-0.53;5.51
324666;2.09;-0.21;16.02
324688;4.35;-0.45;11.70
324711;4.56;-0.83;16.72
324734;-2.45;-1.16;5.29
324757;4.02;-0.52;16.20
324780;4.24;-0.38;12.10
324802;5.35;0.08;13.87
324825;-2.64;-0.67;6.83
324847;4.75;-0.05;13.34
324870;-4.15;-0.33;8.09
324892;5.79;-0.79;15.28
324916;-2.70;-1.20;7.56
324938;4.96;0.26;13.09
324961;-3.58;-0.44;6.51
324983;5.40;0.49;15.67
325042;6.94;0.48;1.60
325066;-1.32;-0.27;18.24
325090;5.75;-0.04;18.74
325112;-0.89;-0.00;19.79
325135;-2.71;0.91;1.44
325157;4.58;0.23;17.48
325180;-1.10;0.08;5.89
325203;4.93;-0.74;12.92
325226;-3.87;-0.36;9.25
325249;0.12;-0.91;6.45
325271;0.15;-1.22;14.97
325294;-0.42;0.13;2.17
325316;3.33;-1.40;18.44
325339;-0.81;-0.16;3.36
325362;4.00;-1.04;16.78
325385;1.00;0.72;10.58
325407;2.46;-0.28;11.88
325430;-0.53;-0.24;10.22
325452;-0.98;-0.60;6.02
325475;-0.62;-0.65;14.22
325498;4.99;-0.15;13.60
325523;2.53;-0.07;17.31
325546;-1.34;0.81;3.16
325568;5.51;-0.22;17.86
325592;-2.62;-0.68;3.76
325614;2.85;-0.72;17.66
325637;-2.56;0.46;4.35
325659;5.55;-1.03;17.09
325682;-2.84;-0.90;4.07
325704;1.94;-0.37;17.47
325763;1.29;-1.10;4.01
325786;-0.59;-0.62;16.15
325809;-2.06;-0.10;4.13
325831;4.39;-0.63;16.01
325854;-1.95;-0.37;7.05
325876;5.05;-0.64;13.06
325899;0.87;0.19;7.99
325921;0.82;-0.45;7.47
325944;-0.45;-1.07;13.12
325967;-1.02;-0.06;3.98
325990;3.02;-1.01;16.41
326059;-3.09;-0.42;6.77
326081;2.00;-0.42;11.01
326104;-0.73;-0.82;10.69
326126;0.30;-0.01;6.07
326149;-0.47;-0.76;13.81
326171;-63.66;-67.34;-63.74
326193;1.04;0.41;15.70
326215;-1.96;-0.62;3.15
326238;1.97;-1.63;17.39
326261;0.36;0.01;3.67
326284;2.18;0.57;16.98
326306;-1.19;-0.23;2.60
326329;1.70;-0.57;17.46
326351;0.43;-0.11;2.57
326374;1.04;-0.58;17.40
326397;-0.92;0.28;1.64
326419;-0.68;-1.07;17.74
326443;0.88;-0.10;0.71
326465;-1.95;-1.32;17.27
326490;1.98;-0.75;17.87
326513;-2.55;-0.08;17.96
326536;2.75;0.79;-0.02
326594;-0.85;0.08;5.77
326617;-1.07;-0.85;10.51
326639;0.75;-0.97;9.36
326662;-0.57;-0.12;8.99
326684;-1.93;-0.50;10.60
326708;2.33;-0.38;6.91
326730;-1.75;-0.56;13.35
326753;-0.09;0.25;3.94
326775;-1.33;-0.18;16.51
326798;1.03;-0.20;1.35
326820;-1.56;-0.36;18.27
326844;3.00;0.20;0.86
326867;-2.11;-0.88;18.39
326889;4.04;-0.11;3.14
326912;-3.62;-0.86;16.25
326934;1.95;-0.99;19.99
326958;-5.31;-1.04;12.05
326982;5.60;1.12;8.19
327005;-3.10;-1.44;7.64
327028;0.85;-0.70;18.80
327051;0.01;-0.23;0.74
327073;-4.05;-1.19;21.53
327096;5.26;1.42;-2.45
327118;-2.76;-2.85;12.35
327141;3.40;3.98;-1.71
327165;-0.32;-3.34;13.62
327187;2.24;1.22;2.59
327245;15.49;2.13;-3.55
327268;-10.27;-1.58;24.13
327290;0.39;1.01;-4.98
327313;6.83;-0.82;23.73
327336;-5.75;1.92;1.28
327359;5.39;-0.42;13.87
327382;-1.68;-1.16;11.26
327404;-1.30;-0.52;3.15
327427;4.98;0.29;21.83
327449;-3.57;0.21;-2.49
327475;-53.24;-67.34;-63.74
327497;-2.96;0.12;2.81
327520;-1.28;-0.47;15.39
327542;4.89;0.36;7.73
327565;-4.27;-1.14;12.65
327587;0.57;-0.90;5.38
327610;2.15;0.15;11.71
327632;3.70;0.77;10.91
327655;-1.35;-1.76;11.91
327677;-1.05;0.04;3.92
327700;4.75;-0.91;18.44
327722;-3.33;-0.49;3.48
327745;3.21;-0.61;13.68
327767;-0.60;-0.44;8.79
327790;-1.55;-0.50;8.97
327812;4.22;0.23;12.99
327835;-3.28;-0.59;6.58
327857;0.48;-0.06;11.66
327880;1.05;-2.05;9.66
327902;-0.88;-1.05;8.03
327928;4.41;-0.46;12.42
327950;-1.30;-0.41;6.69
327973;3.02;-1.08;7.44
327995;54.63;-67.34;-63.74
332205;-2.62;-0.79;6.81
332264;2.11;-0.23;16.20
332286;-0.65;-0.01;3.69
332309;2.25;1.13;16.36
332331;-2.39;-0.34;2.95
332354;3.64;-1.09;17.67
332377;-1.46;-0.36;4.19
332400;2.89;-0.61;17.26
332422;-2.22;0.35;4.24
332445;5.03;0.14;15.05
332467;-2.51;-0.59;6.98
332490;4.70;0.12;12.13
332512;-3.35;-1.05;8.98
332535;2.47;0.21;10.22
332557;-1.26;-1.17;10.90
